id,company,website,linkedin,twitter,funding,product_summary,overall_score,ai_native_score,interestingness_score,resume_fit_score,hiring_likelihood_score,learning_challenge_score,logistics_score,hiring_status,hiring_evidence,remote_india_fit,research_confidence,tags,evidence_urls,message_short,message_founder
1006,Kingdom,https://kingdomsuperculture.com,https://www.linkedin.com/in/kendalldabaghi/,https://twitter.com/kendalldabaghi,,Kingdom needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1007,Byte,https://web.thebyte.app/en/,https://www.linkedin.com/company/byte-app/,https://twitter.com/SafeeShah,,Byte needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1010,Balance,https://www.getbalance.com,https://www.linkedin.com/company/getbalance,https://twitter.com/GetBalanceHQ,,Balance needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1013,Nototo,https://www.nototo.app,https://www.linkedin.com/in/userchenwang/,https://twitter.com/NototoApp,,Nototo needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1018,CapWay,http://www.CapWay.com,,,,CapWay needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1020,Justo,https://www.getjusto.com,https://www.linkedin.com/company/getjusto,https://twitter.com/nicolaslopezj,,Justo needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1026,Rume,https://rume.video,https://www.linkedin.com/in/benscharfstein/,https://twitter.com/benscharfstein,,Rume needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1032,Nextstore,https://nextstore.com,https://www.linkedin.com/in/victorferrand/,,,Nextstore needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1049,BeeBettor,https://beebettor.com,https://www.linkedin.com/company/beebettor,https://x.com/BeeBettor,,BeeBettor needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1053,Outerport,https://outerport.com,https://www.linkedin.com/company/outerport,https://x.com/outerport,,Outerport needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1057,"Hestus, Inc.",https://www.hestus.co,https://www.linkedin.com/company/hestus-inc,,,"Hestus, Inc. needs research to determine whether the core product is AI-native.",6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1059,Patched,https://patched.codes,https://www.linkedin.com/company/patched-codes,https://x.com/patchedcodes,,Patched needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1064,Tabula,https://www.tabula.de,https://www.linkedin.com/company/tabula-accounting,,,Tabula needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1073,"Diode Computers, Inc.",https://diode.computer,https://www.linkedin.com/company/diode-inc/,http://x.com/diodeinc,,"Diode Computers, Inc. needs research to determine whether the core product is AI-native.",6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1074,Sonatoria,https://sonatoria.com,https://linkedin.com/in/jacobtucker,,,Sonatoria needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1078,Terra,https://useterra.com/,https://www.linkedin.com/company/useterra,,,Terra needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1089,Stempad,https://www.stempad.com,https://www.linkedin.com/company/stempad,,,Stempad needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1095,Lucible,https://luciblefi.com,https://www.linkedin.com/in/tobin-hirsch/,,,Lucible needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1104,ReactWise,https://www.reactwise.com/,https://www.linkedin.com/company/reactwise,,,ReactWise needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1116,Finosu,https://www.finosu.com,https://www.linkedin.com/company/finosu/,,,Finosu needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1128,Dimely,https://dimely.com/,https://www.linkedin.com/company/usedimely/,https://x.com/UseDimely,,Dimely needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1131,SchemeFlow,https://www.schemeflow.com,https://www.linkedin.com/company/schemeflow/,https://x.com/SchemeFlow,,SchemeFlow needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1136,Synnax,https://www.synnaxlabs.com/,https://www.linkedin.com/company/synnaxlabs/,https://x.com/synnaxlabs,,Synnax needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1142,Coval,https://coval.dev,https://www.linkedin.com/company/covaldev,https://x.com/covaldev,,Coval needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1144,Guardian RF,https://guardianrf.com/,https://www.linkedin.com/company/guardian-rf,https://x.com/Guardian_RF,,Guardian RF needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1152,Promi,https://www.usepromi.com/,https://www.linkedin.com/company/promi-discounts,,,Promi needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1159,Roger,https://hireroger.com,https://www.linkedin.com/company/augmentbiz/,https://x.com/rithwikpat,,Roger needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1163,Cerulion,https://www.cerulion.com,https://www.linkedin.com/company/cerulion,https://x.com/CerulionInc,,Cerulion needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1168,Glasskube,https://distr.sh/,https://www.linkedin.com/company/glasskube/,https://twitter.com/glasskube,,Glasskube needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1178,VideoGen,https://videogen.io,https://www.linkedin.com/company/videogen,https://x.com/VideoGenApp,,VideoGen needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1191,Offstream,https://www.useoffstream.com/,https://www.linkedin.com/company/useoffstream,https://twitter.com/OffstreamIO,,Offstream needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1204,LunaJoy Health,http://HelloLunaJoy.com,https://www.linkedin.com/company/lunajoy,,,LunaJoy Health needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1205,Seis,https://www.seis.com,https://www.linkedin.com/company/seis-card/,https://twitter.com/TrevMcKendrick,,Seis needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1207,PayCaddy,https://paycaddy.com/,https://www.linkedin.com/company/65344002/admin/,https://twitter.com/paycaddy?lang=en,,PayCaddy needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1210,Gauss,https://gauss.money,https://www.linkedin.com/in/alexmatsenov/,,,Gauss needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1211,Cardda,https://cardda.com,https://www.linkedin.com/company/cardda/,https://twitter.com/cgrinbergs,,Cardda needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1219,Trueplace,https://www.trueplace.ca/,https://www.linkedin.com/in/jovanchoongh/,,,Trueplace needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1221,Venue.ink,https://venue.ink,https://www.linkedin.com/company/venue-ink/,https://twitter.com/goldlist,,Venue.ink needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1222,Circular,https://www.nowcircular.com,https://www.linkedin.com/company/nowcircular/,,,Circular needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1226,Simplifyd Systems,https://simplifyd.com,https://www.linkedin.com/company/simplifyd-africa,https://twitter.com/simplifydHQ,,Simplifyd Systems needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1231,Corveus Medical,https://www.corveusmedical.com/,https://www.linkedin.com/company/corveus-medical,,,Corveus Medical needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1232,Unsaddl,http://unsaddl.com,https://www.linkedin.com/company/unsaddl,https://twitter.com/Unsaddl,,Unsaddl needs research to determine whether the core product is AI-native.,6.0,0,0,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
